Datetime,Total
2023-12-16 21:45:00,-0.014549381197424797
2023-12-16 22:00:00,-0.019039930949716403
2023-12-16 22:15:00,-0.01724371104879976
2023-12-16 22:30:00,-0.01850106497944141
2023-12-16 22:45:00,-0.0005388659702749976
2023-12-16 23:00:00,-0.0014369759207333167
2023-12-16 23:15:00,-0.0012573539306416526
2023-12-16 23:30:00,0.0017962199009166368
2023-12-16 23:45:00,-0.00017962199009166957
2023-12-17 00:00:00,-0.0016165979108249816
2023-12-17 00:15:00,-0.0007184879603666605
2023-12-17 00:30:00,-0.0010777319405499907
2023-12-17 00:45:00,-0.0010777319405499907
2023-12-17 01:00:00,-0.0016165979108249816
2023-12-17 01:15:00,-0.0003592439801833325
2023-12-17 01:30:00,-0.003412817811741622
2023-12-17 01:45:00,0.002873951841466622
2023-12-17 02:00:00,0.0017962199009166379
2023-12-17 02:15:00,-0.00017962199009166957
2023-12-17 02:30:00,0.0017962199009166379
2023-12-17 02:45:00,0.0014369759207333078
2023-12-17 03:00:00,0.0003592439801833258
2023-12-17 03:15:00,-4.440892098500626e-18
2023-12-17 03:30:00,0.0007184879603666516
2023-12-17 03:45:00,0.003053573831558286
2023-12-17 04:00:00,0.010238453435224852
2023-12-17 04:15:00,0.01329202726678314
2023-12-17 04:30:00,0.010777319405499843
2023-12-17 04:45:00,0.007544123583849888
2023-12-17 05:00:00,-0.0003592439801833325
2023-12-17 05:15:00,-0.0012573539306416535
2023-12-17 05:30:00,-0.000718487960366661
2023-12-17 05:45:00,0.00808298955412488
2023-12-17 06:00:00,0.012753161296508147
2023-12-17 06:15:00,0.0010777319405499786
2023-12-17 06:30:00,0.01490862517760812
2023-12-17 06:45:00,-0.003233195821649959
2023-12-17 07:00:00,-0.004490549752291606
2023-12-17 07:15:00,-0.0012573539306416526
2023-12-17 07:30:00,0.0007184879603666522
2023-12-17 07:45:00,-0.0014369759207333178
2023-12-17 08:00:00,-0.0035924398018332866
2023-12-17 08:15:00,0.0005388659702749887
2023-12-17 08:30:00,-0.002694329851374966
2023-12-17 08:45:00,-0.010418075425316524
2023-12-17 09:00:00,-0.011316185375774843
